VTP,HSS
VTP,MNP
VTP,IMS
VTP,MSS
VTP,SGSN
VTP,GGSN
NCM,HSS
NCM,SBC
NCM,MSS
NCM,SGSN
NCM,GGSN
MYT,HSS
MYT,SPS
MYT,SBC
MYT,IMS
MYT,SGSN
NCM,GGSN


